disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pheic_risk,pathogen_family,pathogen_genus,screen_status,priority_tier,likely_vector_group,screening_source_key,screening_basis,disease_rows_in_network,host_count_in_network,candidate_vector_species,candidate_vector_genus,candidate_vector_family,candidate_vector_group,vector_status,evidence_type,evidence_strength,source_org,source_title,source_url,source_accessed,notes,next_action,assignment_basis,vector_evidence_basis,vector_record_sources,vector_supporting_row_count
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes cantans,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes cantans,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes caspius,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes caspius,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes detritus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,3
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes detritus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,3
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes dorsalis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes dorsalis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes excrucians,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes excrucians,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes geniculatus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes geniculatus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes japonicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes japonicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes japonicus japonicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes japonicus japonicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes kochi,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes kochi,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes melanimon,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes melanimon,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes normanensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes normanensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes notoscriptus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes notoscriptus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes procax,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes procax,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes rusticus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes rusticus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes sierrensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes sierrensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes spp.,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes spp.,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes taeniorhynchus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
