Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,89462,Bubalus bubalis,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,chordata,mammalia,bovidae,artiodactyla,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,101699,testudo horsfieldii,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,109482,myotis blythii,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,119562,sylvicapra grimmia,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,121573,rhabdomys pumilio,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,186471,tatera indica,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,217708,hemiechinus auritus,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,234690,xerus inauris,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,298887,meriones crassus,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,410299,gerbilliscus brantsii,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,410302,gerbilliscus leucogaster,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,472707,micaelamys namaquensis,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Orthonairovirus haemorrhagiae,3052518,High,Crimean-Congo hemorrhagic fever,1073286,Capricornis milneedwardsii,ellioviricetes,bunyavirales,nairoviridae,orthonairovirus,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8501,Crocodylus niloticus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,reptilia,crocodylidae,crocodylia,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8790,Dromaius novaehollandiae,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,casuariidae,struthioniformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8801,Struthio camelus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,struthionidae,struthioniformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8801,Struthio camelus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,struthionidae,struthioniformes,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8801,Struthio camelus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,struthionidae,struthioniformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8832,Aix galericulata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8833,Aix sponsa,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8833,Aix sponsa,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8837,Anas capensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8838,Mareca penelope,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8838,Mareca penelope,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8839,Anas platyrhynchos,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8839,Anas platyrhynchos,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8839,Anas platyrhynchos,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8843,Anser anser,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8843,Anser anser,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8843,Anser anser,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8845,Anser cygnoides,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8846,Anser indicus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8846,Anser indicus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8849,Anser caerulescens,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8849,Anser caerulescens,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8853,Branta canadensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8853,Branta canadensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8855,Cairina moschata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8869,Cygnus olor,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8869,Cygnus olor,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8876,Dendrocygna viduata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8912,Larus marinus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,laridae,charadriiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8919,Calidris alpina,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,scolopacidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8928,Ciconia ciconia,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,ciconiidae,ciconiiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8932,Columba livia,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,columbidae,columbiformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8932,Columba livia,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,columbidae,columbiformes,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8932,Columba livia,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,columbidae,columbiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8954,Falco peregrinus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,falconidae,falconiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8996,Numida meleagris,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,numididae,galliformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),8996,Numida meleagris,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,numididae,galliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9031,Gallus gallus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9031,Gallus gallus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9031,Gallus gallus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9078,Alectoris chukar,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9078,Alectoris chukar,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9089,Chrysolophus pictus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9091,Coturnix coturnix,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9091,Coturnix coturnix,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9103,Meleagris gallopavo,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9103,Meleagris gallopavo,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9121,Fulica atra,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,rallidae,gruiformes,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9121,Fulica atra,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,rallidae,gruiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9160,Passer montanus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,passeridae,passeriformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9160,Passer montanus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,passeridae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9172,Sturnus vulgaris,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,sturnidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9185,Catharus guttatus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,turdidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9188,Turdus migratorius,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,turdidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9209,Phalacrocorax carbo,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phalacrocoracidae,suliformes,Isolation/Observation,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9209,Phalacrocorax carbo,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phalacrocoracidae,suliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9217,Phoenicopterus ruber,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phoenicopteridae,phoenicopteriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9378,Suncus murinus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,soricidae,eulipotyphla,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9400,cynopterus sphinx,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9402,Pteropus alecto,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,pteropodidae,chiroptera,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9407,Rousettus aegyptiacus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,pteropodidae,chiroptera,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9407,Rousettus aegyptiacus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,pteropodidae,chiroptera,PCR/Sequencing,TRUE,FALSE,virion_host_flag_review,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9408,Rousettus leschenaultii,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,pteropodidae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9540,macaca arctoides,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9541,Macaca fascicularis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,cercopithecidae,primates,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9544,Macaca mulatta,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,cercopithecidae,primates,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
Alphainfluenzavirus influenzae (H5N1),11320,High,Influenza (H5N1 avian influenza),9545,Macaca nemestrina,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,cercopithecidae,primates,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE
