host_tax_id,vector_join_key,host,host_class,host_order,host_family,vector_species,vector_taxon_rank,vector_species_needs_review,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,record_count
9606,rhipicephalus senegalensis,Homo sapiens,,,,Rhipicephalus senegalensis,species,FALSE,Rhipicephalus senegalensis,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire,,1
9606,rhipicephalus simus,Homo sapiens,,,,Rhipicephalus simus,species,FALSE,Rhipicephalus simus,VectorMap,TickMap,on_host_occurrence,"Sudan; Tanzania, United Republic of",,3
9606,rhipicephalus sulcatus,Homo sapiens,,,,Rhipicephalus sulcatus,species,FALSE,Rhipicephalus sulcatus,VectorMap,TickMap,on_host_occurrence,Sudan,,1
9606,rhipicephalus tricuspis,Homo sapiens,,,,Rhipicephalus tricuspis,species,FALSE,Rhipicephalus tricuspis,VectorMap,TickMap,on_host_occurrence,Botswana,,1
9606,rhipicephalus turanicus,Homo sapiens,,,,Rhipicephalus turanicus,species,FALSE,Rhipicephalus turanicus,VectorMap,TickMap,on_host_occurrence,Morocco; Turkey,,54
9606,runchomyia theobaldi,Homo sapiens,,,,Runchomyia theobaldi,species,FALSE,Runchomyia theobaldi,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9606,sabethes albiprivus,Homo sapiens,,,,Sabethes albiprivus,species,FALSE,Sabethes albiprivus,VectorMap,BloodMealMap,blood_meal,Brazil,,2
9606,sabethes chloropterus,Homo sapiens,,,,Sabethes chloropterus,species,FALSE,Sabethes chloropterus,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9606,sabethes quasicyaneus,Homo sapiens,,,,Sabethes quasicyaneus,species,FALSE,Sabethes quasicyaneus,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9606,trichoprosopon digitatum,Homo sapiens,,,,Trichoprosopon digitatum,species,FALSE,Trichoprosopon digitatum,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9606,uranotaenia mashonaensis,Homo sapiens,,,,Uranotaenia mashonaensis,species,FALSE,Uranotaenia mashonaensis,VectorMap,BloodMealMap,blood_meal,Nigeria,,1
9606,uranotaenia sapphirina,Homo sapiens,,,,Uranotaenia sapphirina,species,FALSE,Uranotaenia sapphirina,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9606,verrallina atriisimilis,Homo sapiens,,,,Verrallina atriisimilis,species,FALSE,Verrallina atriisimilis,VectorMap,BloodMealMap,blood_meal,Japan,,1
9606,verrallina carmenti,Homo sapiens,,,,Verrallina carmenti,species,FALSE,Verrallina carmenti,VectorMap,BloodMealMap,blood_meal,Australia,,1
9606,verrallina funerea,Homo sapiens,,,,Verrallina funerea,species,FALSE,Verrallina funerea,VectorMap,BloodMealMap,blood_meal,Australia,,1
9606,verrallina iriomotensis,Homo sapiens,,,,Verrallina iriomotensis,species,FALSE,Verrallina iriomotensis,VectorMap,BloodMealMap,blood_meal,Japan,,1
9606,wyeomyia davisi,Homo sapiens,,,,Wyeomyia davisi,species,FALSE,Wyeomyia davisi,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9606,wyeomyia deanei,Homo sapiens,,,,Wyeomyia deanei,species,FALSE,Wyeomyia deanei,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9606,wyeomyia forcipenis,Homo sapiens,,,,Wyeomyia forcipenis,species,FALSE,Wyeomyia forcipenis,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9606,wyeomyia theobaldi,Homo sapiens,,,,Wyeomyia theobaldi,species,FALSE,Wyeomyia theobaldi,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9606,funestus group,Homo sapiens,,,,funestus group,group,TRUE,funestus group,MapVEu,MapVEu,blood_meal,Burkina Faso,vector_group,2
9606,gambiae species complex,Homo sapiens,,,,gambiae species complex,complex,TRUE,gambiae species complex,MapVEu,MapVEu,blood_meal,Burkina Faso; Central African Republic; Tanzania,vector_complex,18
9606,no data,Homo sapiens,,,,no data,species,FALSE,no data,VectorMap,TickMap,on_host_occurrence,United States,,1
95912,haemaphysalis moreli,Hyaena hyaena,mammalia,carnivora,hyaenidae,Haemaphysalis moreli,species,FALSE,Haemaphysalis moreli,VectorMap,TickMap,on_host_occurrence,Ethiopia; Uganda,,2
95912,rhipicephalus carnivoralis,Hyaena hyaena,mammalia,carnivora,hyaenidae,Rhipicephalus carnivoralis,species,FALSE,Rhipicephalus carnivoralis,VectorMap,TickMap,on_host_occurrence,Kenya,,1
95912,rhipicephalus cuspidatus,Hyaena hyaena,mammalia,carnivora,hyaenidae,Rhipicephalus cuspidatus,species,FALSE,Rhipicephalus cuspidatus,VectorMap,TickMap,on_host_occurrence,Burkina Faso,,1
95912,rhipicephalus pulchellus,Hyaena hyaena,mammalia,carnivora,hyaenidae,Rhipicephalus pulchellus,species,FALSE,Rhipicephalus pulchellus,VectorMap,TickMap,on_host_occurrence,Kenya,,1
10149,aedes scapularis,Hydrochoerus hydrochaeris,mammalia,rodentia,caviidae,Aedes scapularis,species,FALSE,Aedes scapularis,VectorMap,BloodMealMap,blood_meal,Brazil,,1
10149,anopheles albitarsis,Hydrochoerus hydrochaeris,mammalia,rodentia,caviidae,Anopheles albitarsis,species,FALSE,Anopheles albitarsis,VectorMap,BloodMealMap,blood_meal,Brazil,,1
10149,anopheles cruzii,Hydrochoerus hydrochaeris,mammalia,rodentia,caviidae,Anopheles cruzii,species,FALSE,Anopheles cruzii,VectorMap,BloodMealMap,blood_meal,Brazil,,1
10149,coquillettidia venezuelensis,Hydrochoerus hydrochaeris,mammalia,rodentia,caviidae,Coquillettidia venezuelensis,species,FALSE,Coquillettidia venezuelensis,VectorMap,BloodMealMap,blood_meal,Brazil,,1
10149,culex bastagarius,Hydrochoerus hydrochaeris,mammalia,rodentia,caviidae,Culex bastagarius,species,FALSE,Culex bastagarius,VectorMap,BloodMealMap,blood_meal,Brazil,,1
10149,culex declarator,Hydrochoerus hydrochaeris,mammalia,rodentia,caviidae,Culex declarator,species,FALSE,Culex declarator,VectorMap,BloodMealMap,blood_meal,Brazil,,1
10149,culex pleuristriatus,Hydrochoerus hydrochaeris,mammalia,rodentia,caviidae,Culex pleuristriatus,species,FALSE,Culex pleuristriatus,VectorMap,BloodMealMap,blood_meal,Brazil,,1
10149,culex usquatus,Hydrochoerus hydrochaeris,mammalia,rodentia,caviidae,Culex usquatus,species,FALSE,Culex usquatus,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9883,haemaphysalis flava,Hydropotes inermis,mammalia,artiodactyla,cervidae,Haemaphysalis flava,species,FALSE,Haemaphysalis flava,VectorMap,TickMap,on_host_occurrence,South Korea,,52
9883,haemaphysalis longicornis,Hydropotes inermis,mammalia,artiodactyla,cervidae,Haemaphysalis longicornis,species,FALSE,Haemaphysalis longicornis,VectorMap,TickMap,on_host_occurrence,South Korea,,796
9883,ixodes nipponensis,Hydropotes inermis,mammalia,artiodactyla,cervidae,Ixodes nipponensis,species,FALSE,Ixodes nipponensis,VectorMap,TickMap,on_host_occurrence,South Korea,,1120
425641,culex tarsalis,Hydroprogne caspia,aves,charadriiformes,laridae,Culex tarsalis,species,FALSE,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,1
172420,aedes trivittatus,Hylocichla mustelina,aves,passeriformes,turdidae,Aedes trivittatus,species,FALSE,Aedes trivittatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
172420,amblyomma nodosum,Hylocichla mustelina,aves,passeriformes,turdidae,Amblyomma nodosum,species,FALSE,Amblyomma nodosum,VectorMap,TickMap,on_host_occurrence,United States of America,,5
172420,coquillettidia perturbans,Hylocichla mustelina,aves,passeriformes,turdidae,Coquillettidia perturbans,species,FALSE,Coquillettidia perturbans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
172420,culex erraticus,Hylocichla mustelina,aves,passeriformes,turdidae,Culex erraticus,species,FALSE,Culex erraticus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
172420,culex quinquefasciatus,Hylocichla mustelina,aves,passeriformes,turdidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,2
172420,culex restuans,Hylocichla mustelina,aves,passeriformes,turdidae,Culex restuans,species,FALSE,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
172420,culiseta melanura,Hylocichla mustelina,aves,passeriformes,turdidae,Culiseta melanura,species,FALSE,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,2
172420,culiseta morsitans,Hylocichla mustelina,aves,passeriformes,turdidae,Culiseta morsitans,species,FALSE,Culiseta morsitans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
172420,haemaphysalis leporispalustris,Hylocichla mustelina,aves,passeriformes,turdidae,Haemaphysalis leporispalustris,species,FALSE,Haemaphysalis leporispalustris,VectorMap,TickMap,on_host_occurrence,United States of America,,5
172420,ixodes scapularis,Hylocichla mustelina,aves,passeriformes,turdidae,Ixodes scapularis,species,FALSE,Ixodes scapularis,VectorMap,TickMap,on_host_occurrence,United States; United States of America,,19
10137,ornithodoros erraticus,Hystrix cristata,mammalia,rodentia,hystricidae,Ornithodoros erraticus,species,FALSE,Ornithodoros erraticus,VectorMap,TickMap,on_host_occurrence,Morocco,,1
10137,rhipicephalus cuspidatus,Hystrix cristata,mammalia,rodentia,hystricidae,Rhipicephalus cuspidatus,species,FALSE,Rhipicephalus cuspidatus,VectorMap,TickMap,on_host_occurrence,Burkina Faso,,1
10137,rhipicephalus lunulatus,Hystrix cristata,mammalia,rodentia,hystricidae,Rhipicephalus lunulatus,species,FALSE,Rhipicephalus lunulatus,VectorMap,TickMap,on_host_occurrence,Burkina Faso,,1
10137,rhipicephalus muhsamae,Hystrix cristata,mammalia,rodentia,hystricidae,Rhipicephalus muhsamae,species,FALSE,Rhipicephalus muhsamae,VectorMap,TickMap,on_host_occurrence,Burkina Faso,,1
10137,rhipicephalus senegalensis,Hystrix cristata,mammalia,rodentia,hystricidae,Rhipicephalus senegalensis,species,FALSE,Rhipicephalus senegalensis,VectorMap,TickMap,on_host_occurrence,Burkina Faso,,1
205599,amblyomma variegatum,Ichneumia albicauda,mammalia,carnivora,herpestidae,Amblyomma variegatum,species,FALSE,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,Mali; Senegal,,3
205599,ctenocephalides felis,Ichneumia albicauda,mammalia,carnivora,herpestidae,Ctenocephalides felis,species,FALSE,Ctenocephalides felis,VectorMap,FleaMap,on_host_occurrence,Senegal; Tanzania,,32
205599,echidnophaga gallinacea,Ichneumia albicauda,mammalia,carnivora,herpestidae,Echidnophaga gallinacea,species,FALSE,Echidnophaga gallinacea,VectorMap,FleaMap,on_host_occurrence,Senegal,,10
205599,haemaphysalis leachi,Ichneumia albicauda,mammalia,carnivora,herpestidae,Haemaphysalis leachi,species,FALSE,Haemaphysalis leachi,VectorMap,TickMap,on_host_occurrence,Sudan,,2
205599,haemaphysalis paraleachi,Ichneumia albicauda,mammalia,carnivora,herpestidae,Haemaphysalis paraleachi,species,FALSE,Haemaphysalis paraleachi,VectorMap,TickMap,on_host_occurrence,Sudan,,1
205599,haemaphysalis spinulosa,Ichneumia albicauda,mammalia,carnivora,herpestidae,Haemaphysalis spinulosa,species,FALSE,Haemaphysalis spinulosa,VectorMap,TickMap,on_host_occurrence,Cameroon; Sudan,,3
135437,culex pipiens,Icteria virens,aves,passeriformes,icteridae,Culex pipiens,species,FALSE,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,1
135437,ixodes scapularis,Icteria virens,aves,passeriformes,icteridae,Ixodes scapularis,species,FALSE,Ixodes scapularis,VectorMap,TickMap,on_host_occurrence,United States of America,,4
8517,aedes aegypti,Iguana iguana,reptilia,squamata,iguanidae,Aedes aegypti,species,FALSE,Aedes aegypti,MapVEu,MapVEu,blood_meal,Grenada,,32
8517,aedes taeniorhynchus,Iguana iguana,reptilia,squamata,iguanidae,Aedes taeniorhynchus,species,FALSE,Aedes taeniorhynchus,VectorMap,BloodMealMap,blood_meal,Puerto Rico,,1
8517,amblyomma dissimile,Iguana iguana,reptilia,squamata,iguanidae,Amblyomma dissimile,species,FALSE,Amblyomma dissimile,VectorMap,TickMap,on_host_occurrence,United States of America,,24
8517,culex bahamensis,Iguana iguana,reptilia,squamata,iguanidae,Culex bahamensis,species,FALSE,Culex bahamensis,VectorMap,BloodMealMap,blood_meal,Puerto Rico,,1
8517,culex nigripalpus,Iguana iguana,reptilia,squamata,iguanidae,Culex nigripalpus,species,FALSE,Culex nigripalpus,VectorMap,BloodMealMap,blood_meal,Puerto Rico,,1
8517,culex quinquefasciatus,Iguana iguana,reptilia,squamata,iguanidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Grenada; Unites States,,38
8517,deinocerites magnus,Iguana iguana,reptilia,squamata,iguanidae,Deinocerites magnus,species,FALSE,Deinocerites magnus,VectorMap,BloodMealMap,blood_meal,Puerto Rico,,1
40217,ixodes brunneus,Junco hyemalis,aves,passeriformes,passerellidae,Ixodes brunneus,species,FALSE,Ixodes brunneus,VectorMap,TickMap,on_host_occurrence,United States of America,,24
40217,ixodes pacificus,Junco hyemalis,aves,passeriformes,passerellidae,Ixodes pacificus,species,FALSE,Ixodes pacificus,VectorMap,TickMap,on_host_occurrence,United States of America,,20
9844,aedes vexans,Lama glama,,,,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
28713,culex quinquefasciatus,Lanius ludovicianus,aves,passeriformes,laniidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
28713,culex stigmatosoma,Lanius ludovicianus,aves,passeriformes,laniidae,Culex stigmatosoma,species,FALSE,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,1
35669,haemaphysalis leporispalustris,Larus argentatus,aves,charadriiformes,laridae,Haemaphysalis leporispalustris,species,FALSE,Haemaphysalis leporispalustris,VectorMap,TickMap,on_host_occurrence,United States of America,,16
32538,ctenocephalides felis,Leopardus pardalis,mammalia,carnivora,felidae,Ctenocephalides felis,species,FALSE,Ctenocephalides felis,VectorMap,FleaMap,on_host_occurrence,Venezuela,,1
61405,amblyomma variegatum,Leptailurus serval,mammalia,carnivora,felidae,Amblyomma variegatum,species,FALSE,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Senegal",,2
61405,haemaphysalis aciculifer,Leptailurus serval,mammalia,carnivora,felidae,Haemaphysalis aciculifer,species,FALSE,Haemaphysalis aciculifer,VectorMap,TickMap,on_host_occurrence,South Africa,,1
61405,haemaphysalis leachi,Leptailurus serval,mammalia,carnivora,felidae,Haemaphysalis leachi,species,FALSE,Haemaphysalis leachi,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The; Sierra Leone; Zambia",,9
61405,haemaphysalis moreli,Leptailurus serval,mammalia,carnivora,felidae,Haemaphysalis moreli,species,FALSE,Haemaphysalis moreli,VectorMap,TickMap,on_host_occurrence,Senegal,,1
61405,haemaphysalis spinulosa,Leptailurus serval,mammalia,carnivora,felidae,Haemaphysalis spinulosa,species,FALSE,Haemaphysalis spinulosa,VectorMap,TickMap,on_host_occurrence,Angola,,1
61405,ixodes cavipalpus,Leptailurus serval,mammalia,carnivora,felidae,Ixodes cavipalpus,species,FALSE,Ixodes cavipalpus,VectorMap,TickMap,on_host_occurrence,Angola,,1
61405,rhipicephalus longicoxatus,Leptailurus serval,mammalia,carnivora,felidae,Rhipicephalus longicoxatus,species,FALSE,Rhipicephalus longicoxatus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
61405,rhipicephalus lunulatus,Leptailurus serval,mammalia,carnivora,felidae,Rhipicephalus lunulatus,species,FALSE,Rhipicephalus lunulatus,VectorMap,TickMap,on_host_occurrence,Angola,,1
61405,rhipicephalus sanguineus,Leptailurus serval,mammalia,carnivora,felidae,Rhipicephalus sanguineus,species,FALSE,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The; Mali; Senegal; Sudan",,8
61405,rhipicephalus simus,Leptailurus serval,mammalia,carnivora,felidae,Rhipicephalus simus,species,FALSE,Rhipicephalus simus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
61405,rhipicephalus ziemanni,Leptailurus serval,mammalia,carnivora,felidae,Rhipicephalus ziemanni,species,FALSE,Rhipicephalus ziemanni,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
3150064,rhipicephalus guilhoni,Leptoptilos crumenifer,,,,Rhipicephalus guilhoni,species,FALSE,Rhipicephalus guilhoni,VectorMap,TickMap,on_host_occurrence,Cameroon,,1
9983,aedes vexans,Lepus europaeus,mammalia,lagomorpha,leporidae,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Hungary,,1
9983,anopheles atroparvus,Lepus europaeus,mammalia,lagomorpha,leporidae,Anopheles atroparvus,species,FALSE,Anopheles atroparvus,MapVEu,MapVEu,blood_meal,United Kingdom,,1
9983,anopheles maculipennis,Lepus europaeus,mammalia,lagomorpha,leporidae,Anopheles maculipennis,species,FALSE,Anopheles maculipennis,VectorMap,BloodMealMap,blood_meal,United Kingdom,,1
9983,anopheles messeae x anopheles daciae,Lepus europaeus,mammalia,lagomorpha,leporidae,Anopheles messeae x Anopheles daciae,hybrid,TRUE,Anopheles messeae x Anopheles daciae,MapVEu,MapVEu,blood_meal,United Kingdom,vector_hybrid,1
9983,coquillettidia linealis,Lepus europaeus,mammalia,lagomorpha,leporidae,Coquillettidia linealis,species,FALSE,Coquillettidia linealis,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Australia,,2
9983,coquillettidia richiardii,Lepus europaeus,mammalia,lagomorpha,leporidae,Coquillettidia richiardii,species,FALSE,Coquillettidia richiardii,VectorMap,BloodMealMap,blood_meal,Serbia,,1
9983,ochlerotatus camptorhynchus,Lepus europaeus,mammalia,lagomorpha,leporidae,Ochlerotatus camptorhynchus,species,FALSE,Ochlerotatus camptorhynchus,MapVEu,MapVEu,blood_meal,Australia,,1
76717,amblyomma americanum,Lontra canadensis,mammalia,carnivora,mustelidae,Amblyomma americanum,species,FALSE,Amblyomma americanum,VectorMap,TickMap,on_host_occurrence,United States of America,,40
76717,culex cedecei,Lontra canadensis,mammalia,carnivora,mustelidae,Culex cedecei,species,FALSE,Culex cedecei,VectorMap,BloodMealMap,blood_meal,Unites States,,1
76717,culex erraticus,Lontra canadensis,mammalia,carnivora,mustelidae,Culex erraticus,species,FALSE,Culex erraticus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
76717,culex tarsalis,Lontra canadensis,mammalia,carnivora,mustelidae,Culex tarsalis,species,FALSE,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,1
76717,ixodes cookei,Lontra canadensis,mammalia,carnivora,mustelidae,Ixodes cookei,species,FALSE,Ixodes cookei,VectorMap,TickMap,on_host_occurrence,United States of America,,40
366500,ixodes cookei,Lontra provocax,mammalia,carnivora,mustelidae,Ixodes cookei,species,FALSE,Ixodes cookei,VectorMap,TickMap,on_host_occurrence,United States of America,,8
83535,haemaphysalis aciculifer,Lophuromys sikapusi,mammalia,rodentia,muridae,Haemaphysalis aciculifer,species,FALSE,Haemaphysalis aciculifer,VectorMap,TickMap,on_host_occurrence,Kenya,,1
9622,haemaphysalis paraleachi,Lycaon pictus,mammalia,carnivora,canidae,Haemaphysalis paraleachi,species,FALSE,Haemaphysalis paraleachi,VectorMap,TickMap,on_host_occurrence,Zambia,,1
9622,rhipicephalus longus,Lycaon pictus,mammalia,carnivora,canidae,Rhipicephalus longus,species,FALSE,Rhipicephalus longus,VectorMap,TickMap,on_host_occurrence,Angola,,1
9622,rhipicephalus senegalensis,Lycaon pictus,mammalia,carnivora,canidae,Rhipicephalus senegalensis,species,FALSE,Rhipicephalus senegalensis,VectorMap,TickMap,on_host_occurrence,Angola; Sudan,,2
9622,rhipicephalus simus,Lycaon pictus,mammalia,carnivora,canidae,Rhipicephalus simus,species,FALSE,Rhipicephalus simus,VectorMap,TickMap,on_host_occurrence,Angola,,1
61384,amblyomma americanum,Lynx rufus,mammalia,carnivora,felidae,Amblyomma americanum,species,FALSE,Amblyomma americanum,VectorMap,TickMap,on_host_occurrence,United States of America,,64
61384,amblyomma maculatum,Lynx rufus,mammalia,carnivora,felidae,Amblyomma maculatum,species,FALSE,Amblyomma maculatum,VectorMap,TickMap,on_host_occurrence,United States of America,,24
61384,ctenocephalides canis,Lynx rufus,mammalia,carnivora,felidae,Ctenocephalides canis,species,FALSE,Ctenocephalides canis,VectorMap,FleaMap,on_host_occurrence,United States,,3
61384,culex cedecei,Lynx rufus,mammalia,carnivora,felidae,Culex cedecei,species,FALSE,Culex cedecei,VectorMap,BloodMealMap,blood_meal,Unites States,,1
61384,dermacentor variabilis,Lynx rufus,mammalia,carnivora,felidae,Dermacentor variabilis,species,FALSE,Dermacentor variabilis,VectorMap,TickMap,on_host_occurrence,United States of America,,80
61384,echidnophaga gallinacea,Lynx rufus,mammalia,carnivora,felidae,Echidnophaga gallinacea,species,FALSE,Echidnophaga gallinacea,VectorMap,FleaMap,on_host_occurrence,United States,,1
61384,haemaphysalis leporispalustris,Lynx rufus,mammalia,carnivora,felidae,Haemaphysalis leporispalustris,species,FALSE,Haemaphysalis leporispalustris,VectorMap,TickMap,on_host_occurrence,United States of America,,24
61384,ixodes affinis,Lynx rufus,mammalia,carnivora,felidae,Ixodes affinis,species,FALSE,Ixodes affinis,VectorMap,TickMap,on_host_occurrence,United States of America,,24
