raw_host_label,source_field,scientific_name_clean,host_binomial,host_infraspecific_epithet,host_authorship_year_suffix,host_canonicalization_flag,review_bucket,package_check_target,suggested_who_host,fuzzy_score,reason_flag,row_count
Tetrax tetrax,host_scientific_name,Tetrax tetrax,Tetrax tetrax,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5384615384615384,needs_manual_synonym_map,2
Thryonomys gregorianus_Thomas 1894,host_scientific_name,Thryonomys gregorianus Thomas 1894,Thryonomys gregorianus,,Thomas 1894,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,2
Tragelaphus spekii sylvestris_Meinertzhagen 1916,host_scientific_name,Tragelaphus spekii sylvestris Meinertzhagen 1916,Tragelaphus spekii,sylvestris,Meinertzhagen 1916,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.736842105263158,needs_binomialization,2
Trinomys paratus_Moojen 1948,host_scientific_name,Trinomys paratus Moojen 1948,Trinomys paratus,,Moojen 1948,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5882352941176471,needs_binomialization,2
Turdus abyssinicus,host_scientific_name,Turdus abyssinicus,Turdus abyssinicus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,2
Turdus olivaceus,host_scientific_name,Turdus olivaceus,Turdus olivaceus,,,already_binomial,manual_crosswalk_candidate,TRUE,Turdus iliacus,0.812,needs_manual_synonym_map,2
Turdus plumbeus,host_scientific_name,Turdus plumbeus,Turdus plumbeus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,2
Upupa epops,host_scientific_name,Upupa epops,Upupa epops,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_manual_synonym_map,2
Zhangixalus owstoni,host_scientific_name,Zhangixalus owstoni,Zhangixalus owstoni,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_manual_synonym_map,2
Aaematopus ostralegus,host_scientific_name,Aaematopus ostralegus,Aaematopus ostralegus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_manual_synonym_map,1
"Agama agama (LINNAEUS, 1758)",host_scientific_name,"Agama agama (LINNAEUS, 1758)",Agama agama,,"(LINNAEUS, 1758)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6363636363636364,needs_binomialization,1
"Agama impalearis BOETTGER, 1874",host_scientific_name,"Agama impalearis BOETTGER, 1874",Agama impalearis,,"BOETTGER, 1874",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4375,needs_binomialization,1
Agelastes meleagrides,host_scientific_name,Agelastes meleagrides,Agelastes meleagrides,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,1
Alauda arvensis,host_scientific_name,Alauda arvensis,Alauda arvensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5555555555555556,needs_manual_synonym_map,1
Alcelaphus caama_É. Geoffroy Saint-Hilaire 1803,host_scientific_name,Alcelaphus caama É. Geoffroy Saint-Hilaire 1803,Alcelaphus caama,,É. Geoffroy Saint-Hilaire 1803,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,1
Alectura lathami,host_scientific_name,Alectura lathami,Alectura lathami,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,1
Alouatta macconnelli_Linnaeus 1766,host_scientific_name,Alouatta macconnelli Linnaeus 1766,Alouatta macconnelli,,Linnaeus 1766,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
Ammodrammus savannarum,host_scientific_name,Ammodrammus savannarum,Ammodrammus savannarum,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_manual_synonym_map,1
Ammospermophilus interpres_Merriam 1890,host_scientific_name,Ammospermophilus interpres Merriam 1890,Ammospermophilus interpres,,Merriam 1890,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.7037037037037037,needs_binomialization,1
Anastomus lamelligerus,host_scientific_name,Anastomus lamelligerus,Anastomus lamelligerus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_manual_synonym_map,1
Anhinga anhinga,host_scientific_name,Anhinga anhinga,Anhinga anhinga,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_manual_synonym_map,1
Anolis equestris,host_scientific_name,Anolis equestris,Anolis equestris,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,1
Anolis pulchellus,host_scientific_name,Anolis pulchellus,Anolis pulchellus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,1
Anthus vaalensis,host_scientific_name,Anthus vaalensis,Anthus vaalensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5625,needs_manual_synonym_map,1
Antilope cervicapra,host_scientific_name,Antilope cervicapra,Antilope cervicapra,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,1
Aonyx capensis_Schinz 1821,host_scientific_name,Aonyx capensis Schinz 1821,Aonyx capensis,,Schinz 1821,authorship_or_suffix,manual_crosswalk_candidate,TRUE,Anas capensis,0.786,needs_binomialization,1
"Aparallactus modestus (GÜNTHER, 1859)",host_scientific_name,"Aparallactus modestus (GÜNTHER, 1859)",Aparallactus modestus,,"(GÜNTHER, 1859)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,1
Aplonis metallica,host_scientific_name,Aplonis metallica,Aplonis metallica,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47058823529411764,needs_manual_synonym_map,1
Aramides cajaneus,host_scientific_name,Aramides cajaneus,Aramides cajaneus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,1
Archilochus colubris,host_scientific_name,Archilochus colubris,Archilochus colubris,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6,needs_manual_synonym_map,1
Arvicanthis nairobae_J. A. Allen 1909,host_scientific_name,Arvicanthis nairobae J. A. Allen 1909,Arvicanthis nairobae,,J. A. Allen 1909,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,1
Arvicanthis rufinus_Temminck 1853,host_scientific_name,Arvicanthis rufinus Temminck 1853,Arvicanthis rufinus,,Temminck 1853,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.7142857142857143,needs_binomialization,1
Asio capensis,host_scientific_name,Asio capensis,Asio capensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.46153846153846156,needs_manual_synonym_map,1
Atelerix algirus algirus_Lereboullet 1842,host_scientific_name,Atelerix algirus algirus Lereboullet 1842,Atelerix algirus,algirus,Lereboullet 1842,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.7,needs_binomialization,1
Atlantoxerus getulus_Linnaeus 1758,host_scientific_name,Atlantoxerus getulus Linnaeus 1758,Atlantoxerus getulus,,Linnaeus 1758,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
"Atractaspis aterrima GÜNTHER, 1863",host_scientific_name,"Atractaspis aterrima GÜNTHER, 1863",Atractaspis aterrima,,"GÜNTHER, 1863",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_binomialization,1
Auriparus flaviceps,host_scientific_name,Auriparus flaviceps,Auriparus flaviceps,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,1
Babina subaspera,host_scientific_name,Babina subaspera,Babina subaspera,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Bdeogale crassicauda_Peters 1852,host_scientific_name,Bdeogale crassicauda Peters 1852,Bdeogale crassicauda,,Peters 1852,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_binomialization,1
"Bitis gabonica (DUMÉRIL, BIBRON & DUMÉRIL, 1854)",host_scientific_name,"Bitis gabonica (DUMÉRIL, BIBRON & DUMÉRIL, 1854)",Bitis gabonica,,"(DUMÉRIL, BIBRON & DUMÉRIL, 1854)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5333333333333333,needs_binomialization,1
Blarina brevicauda_Say 1823,host_scientific_name,Blarina brevicauda Say 1823,Blarina brevicauda,,Say 1823,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_binomialization,1
Blarinomys breviceps_Winge 1887,host_scientific_name,Blarinomys breviceps Winge 1887,Blarinomys breviceps,,Winge 1887,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_binomialization,1
Blenniella bilitonensis,host_scientific_name,Blenniella bilitonensis,Blenniella bilitonensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4782608695652174,needs_manual_synonym_map,1
"Boiga pulverulenta (FISCHER, 1856)",host_scientific_name,"Boiga pulverulenta (FISCHER, 1856)",Boiga pulverulenta,,"(FISCHER, 1856)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4,needs_binomialization,1
Brachyramphus marmoratus,host_scientific_name,Brachyramphus marmoratus,Brachyramphus marmoratus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Branta sandvicensis,host_scientific_name,Branta sandvicensis,Branta sandvicensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.736842105263158,needs_manual_synonym_map,1
Bubo africanus,host_scientific_name,Bubo africanus,Bubo africanus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6875,needs_manual_synonym_map,1
Bubo lacteus,host_scientific_name,Bubo lacteus,Bubo lacteus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5333333333333333,needs_manual_synonym_map,1
Bufo terrestris,host_scientific_name,Bufo terrestris,Bufo terrestris,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Burhinus capensis,host_scientific_name,Burhinus capensis,Burhinus capensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.631578947368421,needs_manual_synonym_map,1
Butastur rufipennis,host_scientific_name,Butastur rufipennis,Butastur rufipennis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_manual_synonym_map,1
Buteo rufinus,host_scientific_name,Buteo rufinus,Buteo rufinus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6875,needs_manual_synonym_map,1
Callosciurus notatus_Boddaert 1785,host_scientific_name,Callosciurus notatus Boddaert 1785,Callosciurus notatus,,Boddaert 1785,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5909090909090908,needs_binomialization,1
Calomys tener_Winge 1887,host_scientific_name,Calomys tener Winge 1887,Calomys tener,,Winge 1887,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,1
Canis aureus soudanicus_Thomas 1903,host_scientific_name,Canis aureus soudanicus Thomas 1903,Canis aureus,soudanicus,Thomas 1903,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,Canis lupus,0.75,needs_binomialization,1
Castor canadensis,host_scientific_name,Castor canadensis,Castor canadensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47058823529411764,needs_manual_synonym_map,1
Centropus bengalensis,host_scientific_name,Centropus bengalensis,Centropus bengalensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,1
Centropus superciliosus,host_scientific_name,Centropus superciliosus,Centropus superciliosus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6086956521739131,needs_manual_synonym_map,1
Cephalophus natalensis harveyi_Thomas 1893,host_scientific_name,Cephalophus natalensis harveyi Thomas 1893,Cephalophus natalensis,harveyi,Thomas 1893,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6363636363636364,needs_binomialization,1
Cephalophus nigrifrons_Gray 1871,host_scientific_name,Cephalophus nigrifrons Gray 1871,Cephalophus nigrifrons,,Gray 1871,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6363636363636364,needs_binomialization,1
Cephalophus rufilatus_Gray 1846,host_scientific_name,Cephalophus rufilatus Gray 1846,Cephalophus rufilatus,,Gray 1846,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6818181818181819,needs_binomialization,1
Cercopithecus campbelli_Waterhouse 1838,host_scientific_name,Cercopithecus campbelli Waterhouse 1838,Cercopithecus campbelli,,Waterhouse 1838,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.7391304347826086,needs_binomialization,1
Cercopithecus mitis_Wolf 1822,host_scientific_name,Cercopithecus mitis Wolf 1822,Cercopithecus mitis,,Wolf 1822,authorship_or_suffix,manual_crosswalk_candidate,TRUE,cercopithecus diana,0.789,needs_binomialization,1
Chaerephon major_Trouessart 1897,host_scientific_name,Chaerephon major Trouessart 1897,Chaerephon major,,Trouessart 1897,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,1
"Chalcides ocellatus (FORSKAL, 1775)",host_scientific_name,"Chalcides ocellatus (FORSKAL, 1775)",Chalcides ocellatus,,"(FORSKAL, 1775)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_binomialization,1
"Chamaeleo chamaeleon (LINNAEUS, 1758)",host_scientific_name,"Chamaeleo chamaeleon (LINNAEUS, 1758)",Chamaeleo chamaeleon,,"(LINNAEUS, 1758)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_binomialization,1
"Chamaeleo gracilis HALLOWELL, 1844",host_scientific_name,"Chamaeleo gracilis HALLOWELL, 1844",Chamaeleo gracilis,,"HALLOWELL, 1844",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_binomialization,1
"Chersina angulata (SCHWEIGGER, 1812)",host_scientific_name,"Chersina angulata (SCHWEIGGER, 1812)",Chersina angulata,,"(SCHWEIGGER, 1812)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_binomialization,1
Chrysococcyx cupreus,host_scientific_name,Chrysococcyx cupreus,Chrysococcyx cupreus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Cinnyricinclus leucogaster,host_scientific_name,Cinnyricinclus leucogaster,Cinnyricinclus leucogaster,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6153846153846154,needs_manual_synonym_map,1
Circaetus gallicus,host_scientific_name,Circaetus gallicus,Circaetus gallicus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.65,needs_manual_synonym_map,1
Cisticola chiniana,host_scientific_name,Cisticola chiniana,Cisticola chiniana,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,1
Civettictis civetta congica_Cabrera 1929,host_scientific_name,Civettictis civetta congica Cabrera 1929,Civettictis civetta,congica,Cabrera 1929,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.42105263157894735,needs_binomialization,1
Cochlearius cochlearius,host_scientific_name,Cochlearius cochlearius,Cochlearius cochlearius,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5652173913043479,needs_manual_synonym_map,1
Contopus virens,host_scientific_name,Contopus virens,Contopus virens,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_manual_synonym_map,1
Coracina papuensis,host_scientific_name,Coracina papuensis,Coracina papuensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,1
Corthylio calendula,host_scientific_name,Corthylio calendula,Corthylio calendula,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,1
Corvus orru,host_scientific_name,Corvus orru,Corvus orru,,,already_binomial,manual_crosswalk_candidate,TRUE,Corvus corax,0.75,needs_manual_synonym_map,1
Cossypha albicapilla,host_scientific_name,Cossypha albicapilla,Cossypha albicapilla,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6,needs_manual_synonym_map,1
Cossypha caffra,host_scientific_name,Cossypha caffra,Cossypha caffra,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_manual_synonym_map,1
Crocidura flavescens_I. Geoffroy 1827,host_scientific_name,Crocidura flavescens I. Geoffroy 1827,Crocidura flavescens,,I. Geoffroy 1827,authorship_or_suffix,manual_crosswalk_candidate,TRUE,crocidura suaveolens,0.8,needs_binomialization,1
Crocodylus acutus,host_scientific_name,Crocodylus acutus,Crocodylus acutus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.7222222222222222,needs_manual_synonym_map,1
Crotophaga ani,host_scientific_name,Crotophaga ani,Crotophaga ani,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_manual_synonym_map,1
Cryptotis oreoryctes,host_scientific_name,Cryptotis oreoryctes,Cryptotis oreoryctes,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_manual_synonym_map,1
Crypturellus undulatus,host_scientific_name,Crypturellus undulatus,Crypturellus undulatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.7272727272727273,needs_manual_synonym_map,1
Curruca communis,host_scientific_name,Curruca communis,Curruca communis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,1
Cynocephalus volans,host_scientific_name,Cynocephalus volans,Cynocephalus volans,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_manual_synonym_map,1
Cynops ensicauda,host_scientific_name,Cynops ensicauda,Cynops ensicauda,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4782608695652174,needs_manual_synonym_map,1
Dasymys rufulus_Miller 1900,host_scientific_name,Dasymys rufulus Miller 1900,Dasymys rufulus,,Miller 1900,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.625,needs_binomialization,1
Dasyprocta fuliginosa,host_scientific_name,Dasyprocta fuliginosa,Dasyprocta fuliginosa,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,1
Delichon dasypus,host_scientific_name,Delichon dasypus,Delichon dasypus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Dendromus melanotis_Smith 1834,host_scientific_name,Dendromus melanotis Smith 1834,Dendromus melanotis,,Smith 1834,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_binomialization,1
Dephomys defua_Miller 1900,host_scientific_name,Dephomys defua Miller 1900,Dephomys defua,,Miller 1900,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.47058823529411764,needs_binomialization,1
Dicrurus bracteatus,host_scientific_name,Dicrurus bracteatus,Dicrurus bracteatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,1
