"","disease","type","name1","id","tag","name2","species","subregions","accu","ID","ID2"
"11255","spondweni","second","macaca_macaca_2_subs_11_14_15","lZUcdDow7wlN","X:\DRtemp\temp\disease_analyses/macaca_macaca_2_subs_11_14_15","macaca_macaca_2;11_14_15;","macaca_macaca","11_14_15",8,"spondweni;macaca_macaca;11_14_15","spondweni;macaca_macaca"
"11324","lagos bat","hosts","megaloglossus_megaloglossus_1_subs_11_14_17","A1uts8nKJvNY","X:\DRtemp\temp\disease_analyses/megaloglossus_megaloglossus_1_subs_11_14_17","megaloglossus_megaloglossus_1;11_14_17;","megaloglossus_megaloglossus","11_14_17",8,"lagos bat;megaloglossus_megaloglossus;11_14_17","lagos bat;megaloglossus_megaloglossus"
"11334","bunyamwera","hosts","meriones_mylomys_1_subs_11_14_17","16yPle7WnETM","X:\DRtemp\temp\disease_analyses/meriones_mylomys_1_subs_11_14_17","meriones_mylomys_1;11_14_17;","meriones_mylomys","11_14_17",8,"bunyamwera;meriones_mylomys;11_14_17","bunyamwera;meriones_mylomys"
"11346","lagos bat","hosts","micropteropus_micropteropus_1_subs_14_15_17","t4ipjhCBnPUQ","X:\DRtemp\temp\disease_analyses/micropteropus_micropteropus_1_subs_14_15_17","micropteropus_micropteropus_1;14_15_17;","micropteropus_micropteropus","14_15_17",8,"lagos bat;micropteropus_micropteropus;14_15_17","lagos bat;micropteropus_micropteropus"
"11417","lagos bat","hosts","myonycteris_myonycteris_1_subs_14_15_17","puaNNpIaYkb6","X:\DRtemp\temp\disease_analyses/myonycteris_myonycteris_1_subs_14_15_17","myonycteris_myonycteris_1;14_15_17;","myonycteris_myonycteris","14_15_17",8,"lagos bat;myonycteris_myonycteris;14_15_17","lagos bat;myonycteris_myonycteris"
"11444","yersinia pestis","hosts","necromys lasiurus_bolomys lasiurus_1_subs_5_21_145","0p8lM6qJ8q7r","X:\DRtemp\temp\disease_analyses/necromys lasiurus_bolomys lasiurus_1_subs_5_21_145","necromys lasiurus_bolomys lasiurus_1;5_21_145;","necromys lasiurus_bolomys lasiurus","5_21_145",8,"yersinia pestis;necromys lasiurus_bolomys lasiurus;5_21_145","yersinia pestis;necromys lasiurus_bolomys lasiurus"
"11517","venezuelan equine encephalitis","vectors","ochlerotatus sollicitans_aedes sollicitans_1_subs_13_21_29","p9k9bfWwDtXA","X:\DRtemp\temp\disease_analyses/ochlerotatus sollicitans_aedes sollicitans_1_subs_13_21_29","ochlerotatus sollicitans_aedes sollicitans_1;13_21_29;","ochlerotatus sollicitans_aedes sollicitans","13_21_29",8,"venezuelan equine encephalitis;ochlerotatus sollicitans_aedes sollicitans;13_21_29","venezuelan equine encephalitis;ochlerotatus sollicitans_aedes sollicitans"
"11578","cache valley","hosts","odocoileus virginianus_odocoileus virginianus_1_subs_13_21_29","eZPPD1hTVycD","X:\DRtemp\temp\disease_analyses/odocoileus virginianus_odocoileus virginianus_1_subs_13_21_29","odocoileus virginianus_odocoileus virginianus_1;13_21_29;","odocoileus virginianus_odocoileus virginianus","13_21_29",8,"cache valley;odocoileus virginianus_odocoileus virginianus;13_21_29","cache valley;odocoileus virginianus_odocoileus virginianus"
"11642","chikungunya","hosts","pan_pan_1_subs_11_14_17","gv3ZWCU8ExPz","X:\DRtemp\temp\disease_analyses/pan_pan_1_subs_11_14_17","pan_pan_1;11_14_17;","pan_pan","11_14_17",8,"chikungunya;pan_pan;11_14_17","chikungunya;pan_pan"
"11644","spondweni","second","pan_pan_1_subs_11_14_17","TitGywh7Yj0g","X:\DRtemp\temp\disease_analyses/pan_pan_1_subs_11_14_17","pan_pan_1;11_14_17;","pan_pan","11_14_17",8,"spondweni;pan_pan;11_14_17","spondweni;pan_pan"
"11647","spondweni","second","pan_pongo_1_subs_11_14_17","WpOq67I06TDb","X:\DRtemp\temp\disease_analyses/pan_pongo_1_subs_11_14_17","pan_pongo_1;11_14_17;","pan_pongo","11_14_17",8,"spondweni;pan_pongo;11_14_17","spondweni;pan_pongo"
"11721","spondweni","second","piliocolobus_procolobus_1_subs_11_14_17","nik1bJriacnT","X:\DRtemp\temp\disease_analyses/piliocolobus_procolobus_1_subs_11_14_17","piliocolobus_procolobus_1;11_14_17;","piliocolobus_procolobus","11_14_17",8,"spondweni;piliocolobus_procolobus;11_14_17","spondweni;piliocolobus_procolobus"
"11742","babesia microti","hosts","procyon lotor_procyon lotor_1_subs_13_21_29","PLEtcNMNGW6N","X:\DRtemp\temp\disease_analyses/procyon lotor_procyon lotor_1_subs_13_21_29","procyon lotor_procyon lotor_1;13_21_29;","procyon lotor_procyon lotor","13_21_29",8,"babesia microti;procyon lotor_procyon lotor;13_21_29","babesia microti;procyon lotor_procyon lotor"
"11744","babesia microti","hosts","procyon lotor_ursus lotor_1_subs_13_21_29","BFCUCreOP9kS","X:\DRtemp\temp\disease_analyses/procyon lotor_ursus lotor_1_subs_13_21_29","procyon lotor_ursus lotor_1;13_21_29;","procyon lotor_ursus lotor","13_21_29",8,"babesia microti;procyon lotor_ursus lotor;13_21_29","babesia microti;procyon lotor_ursus lotor"
"11906","rickettsia massiliae","hosts","rhipicephalus_rhipicephalus_1_subs_11_17_39","Y7dBiLisFMrr","X:\DRtemp\temp\disease_analyses/rhipicephalus_rhipicephalus_1_subs_11_17_39","rhipicephalus_rhipicephalus_1;11_17_39;","rhipicephalus_rhipicephalus","11_17_39",8,"rickettsia massiliae;rhipicephalus_rhipicephalus;11_17_39","rickettsia massiliae;rhipicephalus_rhipicephalus"
"11916","penicillium marneffi","hosts","rhizomys pruinosus_rhizomys pruinosus_1_subs_30_34_35","60k2B7k8NOeD","X:\DRtemp\temp\disease_analyses/rhizomys pruinosus_rhizomys pruinosus_1_subs_30_34_35","rhizomys pruinosus_rhizomys pruinosus_1;30_34_35;","rhizomys pruinosus_rhizomys pruinosus","30_34_35",8,"penicillium marneffi;rhizomys pruinosus_rhizomys pruinosus;30_34_35","penicillium marneffi;rhizomys pruinosus_rhizomys pruinosus"
"11918","penicillium marneffi","hosts","rhizomys_cannomys_2_subs_30_34_35","cf87SC8S4las","X:\DRtemp\temp\disease_analyses/rhizomys_cannomys_2_subs_30_34_35","rhizomys_cannomys_2;30_34_35;","rhizomys_cannomys","30_34_35",8,"penicillium marneffi;rhizomys_cannomys;30_34_35","penicillium marneffi;rhizomys_cannomys"
"11954","bunyamwera","hosts","saccostomus_saccostomus_1_subs_14_17_18","kpsHZAKUf3WB","X:\DRtemp\temp\disease_analyses/saccostomus_saccostomus_1_subs_14_17_18","saccostomus_saccostomus_1;14_17_18;","saccostomus_saccostomus","14_17_18",8,"bunyamwera;saccostomus_saccostomus;14_17_18","bunyamwera;saccostomus_saccostomus"
"11988","choclo","hosts","sigmodon hispidus_sigmodon mascotensis_1_subs_13_21_29","kHYPj8Rf32gU","X:\DRtemp\temp\disease_analyses/sigmodon hispidus_sigmodon mascotensis_1_subs_13_21_29","sigmodon hispidus_sigmodon mascotensis_1;13_21_29;","sigmodon hispidus_sigmodon mascotensis","13_21_29",8,"choclo;sigmodon hispidus_sigmodon mascotensis;13_21_29","choclo;sigmodon hispidus_sigmodon mascotensis"
"12044","wuchereria bancrofti","vectors","stegomyia aegypti_aedes aegypti_1_subs_13_21_29","ycR0KhS9Ld6v","X:\DRtemp\temp\disease_analyses/stegomyia aegypti_aedes aegypti_1_subs_13_21_29","stegomyia aegypti_aedes aegypti_1;13_21_29;","stegomyia aegypti_aedes aegypti","13_21_29",8,"wuchereria bancrofti;stegomyia aegypti_aedes aegypti;13_21_29","wuchereria bancrofti;stegomyia aegypti_aedes aegypti"
"12066","yellow","vectors","stegomyia africana_aedes africanus_1_subs_11_14_17","xuoE0chaDkIf","X:\DRtemp\temp\disease_analyses/stegomyia africana_aedes africanus_1_subs_11_14_17","stegomyia africana_aedes africanus_1;11_14_17;","stegomyia africana_aedes africanus","11_14_17",8,"yellow;stegomyia africana_aedes africanus;11_14_17","yellow;stegomyia africana_aedes africanus"
"12071","spondweni","vectors","stegomyia albopicta_aedes albopictus_1_subs_11_14_17","EMntHzo9n6ib","X:\DRtemp\temp\disease_analyses/stegomyia albopicta_aedes albopictus_1_subs_11_14_17","stegomyia albopicta_aedes albopictus_1;11_14_17;","stegomyia albopicta_aedes albopictus","11_14_17",8,"spondweni;stegomyia albopicta_aedes albopictus;11_14_17","spondweni;stegomyia albopicta_aedes albopictus"
"12085","paragonimus africanus","second","sudanonautes_sudanonautes_3_subs_11_14_17","iwvOy0zaWiFN","X:\DRtemp\temp\disease_analyses/sudanonautes_sudanonautes_3_subs_11_14_17","sudanonautes_sudanonautes_3;11_14_17;","sudanonautes_sudanonautes","11_14_17",8,"paragonimus africanus;sudanonautes_sudanonautes;11_14_17","paragonimus africanus;sudanonautes_sudanonautes"
"12086","paragonimus uterobilateralis","second","sudanonautes_sudanonautes_3_subs_11_14_17","lercV7z7aUa2","X:\DRtemp\temp\disease_analyses/sudanonautes_sudanonautes_3_subs_11_14_17","sudanonautes_sudanonautes_3;11_14_17;","sudanonautes_sudanonautes","11_14_17",8,"paragonimus uterobilateralis;sudanonautes_sudanonautes;11_14_17","paragonimus uterobilateralis;sudanonautes_sudanonautes"
"12134","bunyamwera","hosts","thallomys_thallomys_1_subs_14_17_18","6E14EmcKJ7EF","X:\DRtemp\temp\disease_analyses/thallomys_thallomys_1_subs_14_17_18","thallomys_thallomys_1;14_17_18;","thallomys_thallomys","14_17_18",8,"bunyamwera;thallomys_thallomys;14_17_18","bunyamwera;thallomys_thallomys"
"12136","paragonimus kellicotti","vectors","thiara_melania_1_subs_13_21_29","ZdBvaQ4VNcNa","X:\DRtemp\temp\disease_analyses/thiara_melania_1_subs_13_21_29","thiara_melania_1;13_21_29;","thiara_melania","13_21_29",8,"paragonimus kellicotti;thiara_melania;13_21_29","paragonimus kellicotti;thiara_melania"
"12144","paragonimus kellicotti","vectors","thiara_sermyla_1_subs_13_21_29","8NVsmC54U6i6","X:\DRtemp\temp\disease_analyses/thiara_sermyla_1_subs_13_21_29","thiara_sermyla_1;13_21_29;","thiara_sermyla","13_21_29",8,"paragonimus kellicotti;thiara_sermyla;13_21_29","paragonimus kellicotti;thiara_sermyla"
"12163","zika","second","trachypithecus_presbytis_1_subs_21_34_35","Plhonb7v7A00","X:\DRtemp\temp\disease_analyses/trachypithecus_presbytis_1_subs_21_34_35","trachypithecus_presbytis_1;21_34_35;","trachypithecus_presbytis","21_34_35",8,"zika;trachypithecus_presbytis;21_34_35","zika;trachypithecus_presbytis"
"12164","chikungunya","hosts","trachypithecus_presbytis_1_subs_30_34_35","pDp7a14Me7HU","X:\DRtemp\temp\disease_analyses/trachypithecus_presbytis_1_subs_30_34_35","trachypithecus_presbytis_1;30_34_35;","trachypithecus_presbytis","30_34_35",8,"chikungunya;trachypithecus_presbytis;30_34_35","chikungunya;trachypithecus_presbytis"
"12207","bunyamwera","hosts","uranomys_uranomys_1_subs_11_14_17","cEWxsx43oZWQ","X:\DRtemp\temp\disease_analyses/uranomys_uranomys_1_subs_11_14_17","uranomys_uranomys_1;11_14_17;","uranomys_uranomys","11_14_17",8,"bunyamwera;uranomys_uranomys;11_14_17","bunyamwera;uranomys_uranomys"
"12280","bunyamwera","hosts","zelotomys_zelotomys_1_subs_14_17_18","gLxAn12fP2w5","X:\DRtemp\temp\disease_analyses/zelotomys_zelotomys_1_subs_14_17_18","zelotomys_zelotomys_1;14_17_18;","zelotomys_zelotomys","14_17_18",8,"bunyamwera;zelotomys_zelotomys;14_17_18","bunyamwera;zelotomys_zelotomys"
"1305","borrelia miyamotoi","hosts","apodemus speciosus_apodemus draco_1_subs_30_35_161","5BP04NkqQ0vS","X:\DRtemp\temp\disease_analyses/apodemus speciosus_apodemus draco_1_subs_30_35_161","apodemus speciosus_apodemus draco_1;30_35_161;","apodemus speciosus_apodemus draco","30_35_161",9,"borrelia miyamotoi;apodemus speciosus_apodemus draco;30_35_161","borrelia miyamotoi;apodemus speciosus_apodemus draco"
"1306","borrelia afzelii","hosts","apodemus speciosus_apodemus draco_1_subs_30_35_161","JrZqTZrYjzC2","X:\DRtemp\temp\disease_analyses/apodemus speciosus_apodemus draco_1_subs_30_35_161","apodemus speciosus_apodemus draco_1;30_35_161;","apodemus speciosus_apodemus draco","30_35_161",9,"borrelia afzelii;apodemus speciosus_apodemus draco;30_35_161","borrelia afzelii;apodemus speciosus_apodemus draco"
"1501","mers coronavirus","hosts","camelus_vicugna_1_subs_15_34_145","RxSfMkk1mweN","X:\DRtemp\temp\disease_analyses/camelus_vicugna_1_subs_15_34_145","camelus_vicugna_1;15_34_145;","camelus_vicugna","15_34_145",9,"mers coronavirus;camelus_vicugna;15_34_145","mers coronavirus;camelus_vicugna"
"1661","west nile","vectors","culex antennatus_culex antennatus_1_subs_11_15_145","rtWCd86s6SNg","X:\DRtemp\temp\disease_analyses/culex antennatus_culex antennatus_1_subs_11_15_145","culex antennatus_culex antennatus_1;11_15_145;","culex antennatus_culex antennatus","11_15_145",9,"west nile;culex antennatus_culex antennatus;11_15_145","west nile;culex antennatus_culex antennatus"
"1844","luxi","hosts","eothenomys_myodes_2_subs_30_35_143","M58iAYfYp09X","X:\DRtemp\temp\disease_analyses/eothenomys_myodes_2_subs_30_35_143","eothenomys_myodes_2;30_35_143;","eothenomys_myodes","30_35_143",9,"luxi;eothenomys_myodes;30_35_143","luxi;eothenomys_myodes"
"1942","crimean congo hemorrhagic","vectors","haemaphysalis punctata_haemaphysalis chordeilis_1_subs_34_39_154","pbez0RYXVULJ","X:\DRtemp\temp\disease_analyses/haemaphysalis punctata_haemaphysalis chordeilis_1_subs_34_39_154","haemaphysalis punctata_haemaphysalis chordeilis_1;34_39_154;","haemaphysalis punctata_haemaphysalis chordeilis","34_39_154",9,"crimean congo hemorrhagic;haemaphysalis punctata_haemaphysalis chordeilis;34_39_154","crimean congo hemorrhagic;haemaphysalis punctata_haemaphysalis chordeilis"
"1950","anaplasma phagocytophilum","vectors","haemaphysalis_haemaphysalis_2_subs_21_30_154","6BRG42IV2yyg","X:\DRtemp\temp\disease_analyses/haemaphysalis_haemaphysalis_2_subs_21_30_154","haemaphysalis_haemaphysalis_2;21_30_154;","haemaphysalis_haemaphysalis","21_30_154",9,"anaplasma phagocytophilum;haemaphysalis_haemaphysalis;21_30_154","anaplasma phagocytophilum;haemaphysalis_haemaphysalis"
"11067","borrelia miyamotoi","vectors","ixodes ricinus_ixodes ovatus_1_subs_21_30_145","1Hcw3OAAOrW7","X:\DRtemp\temp\disease_analyses/ixodes ricinus_ixodes ovatus_1_subs_21_30_145","ixodes ricinus_ixodes ovatus_1;21_30_145;","ixodes ricinus_ixodes ovatus","21_30_145",9,"borrelia miyamotoi;ixodes ricinus_ixodes ovatus;21_30_145","borrelia miyamotoi;ixodes ricinus_ixodes ovatus"
"11325","clonorchis sinesis","hosts","melanoides tuberculata_melanoides curvicosta_1_subs_30_35_145","lQbCutfL1JuC","X:\DRtemp\temp\disease_analyses/melanoides tuberculata_melanoides curvicosta_1_subs_30_35_145","melanoides tuberculata_melanoides curvicosta_1;30_35_145;","melanoides tuberculata_melanoides curvicosta","30_35_145",9,"clonorchis sinesis;melanoides tuberculata_melanoides curvicosta;30_35_145","clonorchis sinesis;melanoides tuberculata_melanoides curvicosta"
"11329","rabies","hosts","mephitis mephitis_viverra mephitis_1_subs_13_21_155","O55mi1OItAHx","X:\DRtemp\temp\disease_analyses/mephitis mephitis_viverra mephitis_1_subs_13_21_155","mephitis mephitis_viverra mephitis_1;13_21_155;","mephitis mephitis_viverra mephitis","13_21_155",9,"rabies;mephitis mephitis_viverra mephitis;13_21_155","rabies;mephitis mephitis_viverra mephitis"
"11400","borrelia miyamotoi","hosts","myodes rufocanus_myodes rufocanus_1_subs_21_30_161","69DWOFnvXtaF","X:\DRtemp\temp\disease_analyses/myodes rufocanus_myodes rufocanus_1_subs_21_30_161","myodes rufocanus_myodes rufocanus_1;21_30_161;","myodes rufocanus_myodes rufocanus","21_30_161",9,"borrelia miyamotoi;myodes rufocanus_myodes rufocanus;21_30_161","borrelia miyamotoi;myodes rufocanus_myodes rufocanus"
"11407","borrelia miyamotoi","hosts","myodes rutilus_spec._1_subs_21_30_161","BR9ANHESm1Nw","X:\DRtemp\temp\disease_analyses/myodes rutilus_spec._1_subs_21_30_161","myodes rutilus_spec._1;21_30_161;","myodes rutilus_spec.","21_30_161",9,"borrelia miyamotoi;myodes rutilus_spec.;21_30_161","borrelia miyamotoi;myodes rutilus_spec."
"12078","chikungunya","vectors","stegomyia albopicta_aedes albopictus_1_subs_30_35_145","CzQp7bepOCsx","X:\DRtemp\temp\disease_analyses/stegomyia albopicta_aedes albopictus_1_subs_30_35_145","stegomyia albopicta_aedes albopictus_1;30_35_145;","stegomyia albopicta_aedes albopictus","30_35_145",9,"chikungunya;stegomyia albopicta_aedes albopictus;30_35_145","chikungunya;stegomyia albopicta_aedes albopictus"
"156","western equine encephalitis","hosts","accipiter_erythrotriorchis_1_subs_5_13_21_29","k35EFJgOk9An","X:\DRtemp\temp\disease_analyses/accipiter_erythrotriorchis_1_subs_5_13_21_29","accipiter_erythrotriorchis_1;5_13_21_29;","accipiter_erythrotriorchis","5_13_21_29",10,"western equine encephalitis;accipiter_erythrotriorchis;5_13_21_29","western equine encephalitis;accipiter_erythrotriorchis"
"1173","rickettsia rickettsii","hosts","amblyomma cajennense_amblyomma imitator_1_subs_5_13_21_29","OZG1uOgYbY81","X:\DRtemp\temp\disease_analyses/amblyomma cajennense_amblyomma imitator_1_subs_5_13_21_29","amblyomma cajennense_amblyomma imitator_1;5_13_21_29;","amblyomma cajennense_amblyomma imitator","5_13_21_29",10,"rickettsia rickettsii;amblyomma cajennense_amblyomma imitator;5_13_21_29","rickettsia rickettsii;amblyomma cajennense_amblyomma imitator"
"1411","ehrlichia chaffeensis","vectors","bothriocroton_amblyomma_2_subs_5_18_21_29","fiaVuuawiTSw","X:\DRtemp\temp\disease_analyses/bothriocroton_amblyomma_2_subs_5_18_21_29","bothriocroton_amblyomma_2;5_18_21_29;","bothriocroton_amblyomma","5_18_21_29",10,"ehrlichia chaffeensis;bothriocroton_amblyomma;5_18_21_29","ehrlichia chaffeensis;bothriocroton_amblyomma"
"1423","sindbis","hosts","branta_branta_1_subs_39_154_155","5upgnCQuyro3","X:\DRtemp\temp\disease_analyses/branta_branta_1_subs_39_154_155","branta_branta_1;39_154_155;","branta_branta","39_154_155",10,"sindbis;branta_branta;39_154_155","sindbis;branta_branta"
"1601","west nile","hosts","colaptes_colaptes_1_subs_5_13_21_29","jzkGQd95qNB0","X:\DRtemp\temp\disease_analyses/colaptes_colaptes_1_subs_5_13_21_29","colaptes_colaptes_1;5_13_21_29;","colaptes_colaptes","5_13_21_29",10,"west nile;colaptes_colaptes;5_13_21_29","west nile;colaptes_colaptes"
"1670","venezuelan equine encephalitis","vectors","culex nigripalpus_culex nigripalpus_1_subs_5_13_21_29","3kphxKzjfDzw","X:\DRtemp\temp\disease_analyses/culex nigripalpus_culex nigripalpus_1_subs_5_13_21_29","culex nigripalpus_culex nigripalpus_1;5_13_21_29;","culex nigripalpus_culex nigripalpus","5_13_21_29",10,"venezuelan equine encephalitis;culex nigripalpus_culex nigripalpus;5_13_21_29","venezuelan equine encephalitis;culex nigripalpus_culex nigripalpus"
"1686","venezuelan equine encephalitis","vectors","culex quinquefasciatus_culex quinquefasciatus_1_subs_5_13_21_29","QET1xVLolAlH","X:\DRtemp\temp\disease_analyses/culex quinquefasciatus_culex quinquefasciatus_1_subs_5_13_21_29","culex quinquefasciatus_culex quinquefasciatus_1;5_13_21_29;","culex quinquefasciatus_culex quinquefasciatus","5_13_21_29",10,"venezuelan equine encephalitis;culex quinquefasciatus_culex quinquefasciatus;5_13_21_29","venezuelan equine encephalitis;culex quinquefasciatus_culex quinquefasciatus"
"1725","venezuelan equine encephalitis","vectors","culex_collessius_2_subs_5_13_21_29","sXTdJwXycEZZ","X:\DRtemp\temp\disease_analyses/culex_collessius_2_subs_5_13_21_29","culex_collessius_2;5_13_21_29;","culex_collessius","5_13_21_29",10,"venezuelan equine encephalitis;culex_collessius;5_13_21_29","venezuelan equine encephalitis;culex_collessius"
"1732","venezuelan equine encephalitis","vectors","culex_culex_2_subs_5_13_21_29","A9HfKIbCdQep","X:\DRtemp\temp\disease_analyses/culex_culex_2_subs_5_13_21_29","culex_culex_2;5_13_21_29;","culex_culex","5_13_21_29",10,"venezuelan equine encephalitis;culex_culex;5_13_21_29","venezuelan equine encephalitis;culex_culex"
