disease_name,disease_name_clean,vector_species,vector_species_clean,vector_group,vector_group_clean,best_evidence_level,best_evidence_basis,record_sources,source_count,supporting_row_count,locations_summary,sources_summary,notes_summary,has_lit_review,has_efsa,vector_species_rule_cleaned,taxonomy_cleanup_method,vector_species_original,vector_species_taxonomy_cleaned,vector_taxon_rank,review_needed,review_note,vector_join_key,competence_disease_name,vector_competence_species,vector_competence_group,vector_competence_status,competence_statuses,vector_competence_evidence_types,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,competence_locations_summary,competence_source_examples,competence_note_examples,competence_row_count,vector_competence_name_cleanup_methods
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) pedroi,culex melanoconion pedroi,mosquito,mosquito,confirmed,field,lit_review,1,2,Colombia; Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003; Torres et al. 2017,found infected with subtype ID; principal vector,TRUE,FALSE,culex pedroi,rule_drop_subgenus_token,Culex (Melanoconion) pedroi,culex pedroi,species,FALSE,,culex pedroi,Venezuelan equine encephalitis,Culex (Melanoconion) pedroi; Culex pedroi,mosquito,competent,competent; unclear,field_detection; field_plus_lab; narrative_review,yes,yes,primary_vector,field_detection_only|strain_dependent,Colombia; Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003; Sloyer et al. 2022; Torres et al. 2017,confirmed or suspected vector list; found infected with subtype ID; principal vector,3,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) portesi,culex melanoconion portesi,mosquito,mosquito,confirmed,review,lit_review,1,1,Trinidad,Torres et al. 2017,transmits subtype IIIA,TRUE,FALSE,culex portesi,rule_drop_subgenus_token,Culex (Melanoconion) portesi,culex portesi,species,FALSE,,culex portesi,Venezuelan equine encephalitis,Culex (Melanoconion) portesi,mosquito,competent,competent,narrative_review,yes,,,strain_dependent,Trinidad,Ferro et al. 2003; Torres et al. 2017,transmits Mucambo virus subtype IIIA; transmits subtype IIIA,2,rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) spissipes,culex melanoconion spissipes,mosquito,mosquito,candidate,review,lit_review,1,1,,Torres et al. 2017,reported VEEV vector,TRUE,FALSE,culex spissipes,rule_drop_subgenus_token,Culex (Melanoconion) spissipes,culex spissipes,species,FALSE,,culex spissipes,Venezuelan equine encephalitis,Culex (Melanoconion) spissipes; Culex spissipes,mosquito,unclear,unclear,narrative_review,,,,,,Sloyer et al. 2022; Torres et al. 2017,confirmed or suspected vector list; reported VEEV vector,2,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) taeniopus,culex melanoconion taeniopus,mosquito,mosquito,confirmed,review,lit_review,1,3,Guatemala; Panama; Guatemala,Ferro et al. 2003; Forrester et al. 2012; Torres et al. 2017,main vector in Guatemala; natural enzootic vector; primary enzootic vector,TRUE,FALSE,culex taeniopus,rule_drop_subgenus_token,Culex (Melanoconion) taeniopus,culex taeniopus,species,FALSE,,culex taeniopus,Venezuelan equine encephalitis,Culex (Melanoconion) taeniopus; Culex taeniopus,mosquito,competent,competent; unclear,lab_experiment; narrative_review,yes,,enzootic_vector|primary_vector,strain_dependent,Guatemala; Panama; Guatemala,Ferro et al. 2003; Forrester et al. 2012; Sloyer et al. 2022; Torres et al. 2017,"confirmed or suspected vector list; main vector in Guatemala; natural enzootic vector; bottlenecks during infection, escape, and transmission; primary enzootic vector of subtype IE",4,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) vomerifer,culex melanoconion vomerifer,mosquito,mosquito,confirmed,field,lit_review,1,2,Monte San Miguel Forest; middle Magdalena Valley; Colombia; Panama; Peru; Colombia,Ferro et al. 2003; Torres et al. 2017,infected or susceptible in prior studies; principal vector,TRUE,FALSE,culex vomerifer,rule_drop_subgenus_token,Culex (Melanoconion) vomerifer,culex vomerifer,species,FALSE,,culex vomerifer,Venezuelan equine encephalitis,Culex (Melanoconion) vomerifer; Culex vomerifer,mosquito,competent,competent; unclear,field_detection; field_plus_lab; narrative_review,yes,yes,primary_vector,,Monte San Miguel Forest; middle Magdalena Valley; Colombia; Panama; Peru; Colombia,Ferro et al. 2003; Sloyer et al. 2022; Torres et al. 2017,confirmed or suspected vector list; infected or susceptible in prior studies; principal vector,3,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex adamesi,culex adamesi,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex adamesi,no_change,Culex adamesi,culex adamesi,species,FALSE,,culex adamesi,Venezuelan equine encephalitis,Culex (Melanoconion) adamesi; Culex adamesi,mosquito,competent,competent; unclear,field_detection; field_plus_lab; narrative_review,yes,yes,secondary_vector,field_detection_only|strain_dependent,Colombia; Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003; Sloyer et al. 2022; Torres et al. 2017,confirmed or suspected vector list; found infected with subtype ID; secondary vector,3,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex cedecei,culex cedecei,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex cedecei,no_change,Culex cedecei,culex cedecei,species,FALSE,,culex cedecei,Venezuelan equine encephalitis,Culex (Melanoconion) cedecei; Culex cedecei,mosquito,competent,competent; unclear,narrative_review,yes,,,strain_dependent,Florida; USA; Southern Florida; USA,Ferro et al. 2003; Sloyer et al. 2022,confirmed or suspected vector list; endemic to Florida; transmits Everglades virus subtype II,2,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex delpontei,culex delpontei,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex delpontei,no_change,Culex delpontei,culex delpontei,species,FALSE,,culex delpontei,Venezuelan equine encephalitis,Culex delpontei,mosquito,unclear,unclear,narrative_review,,,,,,Sloyer et al. 2022,confirmed or suspected vector list,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex gnomatos,culex gnomatos,mosquito,mosquito,candidate,review,EFSA; lit_review,2,2,not specified,EFSA Appendix G; Sloyer et al. 2022,confirmed or suspected vector list; efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,TRUE,TRUE,culex gnomatos,no_change,Culex gnomatos,culex gnomatos,species,FALSE,,culex gnomatos,Venezuelan equine encephalitis,Culex gnomatos,mosquito,unclear,unclear,narrative_review,,,,,,Sloyer et al. 2022,confirmed or suspected vector list,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex gnomatos/vomerifer,culex gnomatos vomerifer,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,FALSE,TRUE,culex gnomatos vomerifer,no_change,Culex gnomatos/vomerifer,culex gnomatos vomerifer,infraspecific,FALSE,,culex gnomatos vomerifer,,,,,,,,,,,,,,,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex ocossa,culex ocossa,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex ocossa,no_change,Culex ocossa,culex ocossa,species,FALSE,,culex ocossa,Venezuelan equine encephalitis,Culex (Melanoconion) ocossa; Culex ocossa,mosquito,unclear,unclear,field_detection; narrative_review,,yes,,,Lake Bayano; Panama,Sloyer et al. 2022; Torres et al. 2017,confirmed or suspected vector list; VEEV isolate; source text also spells this as occosa,2,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex panocossa,culex panocossa,mosquito,mosquito,probable,review,lit_review,1,1,peninsular Florida; USA,Sloyer et al. 2022,vector of VEEV-ID,TRUE,FALSE,culex panocossa,no_change,Culex panocossa,culex panocossa,species,FALSE,,culex panocossa,Venezuelan equine encephalitis,Culex panocossa,mosquito,competent,competent,narrative_review,yes,,,,peninsular Florida; USA,Sloyer et al. 2022,vector of VEEV-ID,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex pedroi,culex pedroi,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex pedroi,no_change,Culex pedroi,culex pedroi,species,FALSE,,culex pedroi,Venezuelan equine encephalitis,Culex (Melanoconion) pedroi; Culex pedroi,mosquito,competent,competent; unclear,field_detection; field_plus_lab; narrative_review,yes,yes,primary_vector,field_detection_only|strain_dependent,Colombia; Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003; Sloyer et al. 2022; Torres et al. 2017,confirmed or suspected vector list; found infected with subtype ID; principal vector,3,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex portesi,culex portesi,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex portesi,no_change,Culex portesi,culex portesi,species,FALSE,,culex portesi,Venezuelan equine encephalitis,Culex (Melanoconion) portesi,mosquito,competent,competent,narrative_review,yes,,,strain_dependent,Trinidad,Ferro et al. 2003; Torres et al. 2017,transmits Mucambo virus subtype IIIA; transmits subtype IIIA,2,rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex spissipes,culex spissipes,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex spissipes,no_change,Culex spissipes,culex spissipes,species,FALSE,,culex spissipes,Venezuelan equine encephalitis,Culex (Melanoconion) spissipes; Culex spissipes,mosquito,unclear,unclear,narrative_review,,,,,,Sloyer et al. 2022; Torres et al. 2017,confirmed or suspected vector list; reported VEEV vector,2,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex taeniopus,culex taeniopus,mosquito,mosquito,candidate,review,EFSA; lit_review,2,2,not specified,EFSA Appendix G; Sloyer et al. 2022,confirmed or suspected vector list; efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,TRUE,TRUE,culex taeniopus,no_change,Culex taeniopus,culex taeniopus,species,FALSE,,culex taeniopus,Venezuelan equine encephalitis,Culex (Melanoconion) taeniopus; Culex taeniopus,mosquito,competent,competent; unclear,lab_experiment; narrative_review,yes,,enzootic_vector|primary_vector,strain_dependent,Guatemala; Panama; Guatemala,Ferro et al. 2003; Forrester et al. 2012; Sloyer et al. 2022; Torres et al. 2017,"confirmed or suspected vector list; main vector in Guatemala; natural enzootic vector; bottlenecks during infection, escape, and transmission; primary enzootic vector of subtype IE",4,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex vomerifer,culex vomerifer,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex vomerifer,no_change,Culex vomerifer,culex vomerifer,species,FALSE,,culex vomerifer,Venezuelan equine encephalitis,Culex (Melanoconion) vomerifer; Culex vomerifer,mosquito,competent,competent; unclear,field_detection; field_plus_lab; narrative_review,yes,yes,primary_vector,,Monte San Miguel Forest; middle Magdalena Valley; Colombia; Panama; Peru; Colombia,Ferro et al. 2003; Sloyer et al. 2022; Torres et al. 2017,confirmed or suspected vector list; infected or susceptible in prior studies; principal vector,3,normalized_name; rule_drop_subgenus_token
Venezuelan equine encephalitis,venezuelan equine encephalitis,Mansonia dyari,mansonia dyari,mosquito,mosquito,probable,review,lit_review,1,1,Lake Bayano; Panama,Torres et al. 2017,subtypes IC/IAB isolated,TRUE,FALSE,mansonia dyari,no_change,Mansonia dyari,mansonia dyari,species,FALSE,,mansonia dyari,Venezuelan equine encephalitis,Mansonia dyari,mosquito,unclear,unclear,field_detection,,yes,,strain_dependent,Lake Bayano; Panama,Torres et al. 2017,subtypes IC and IAB isolated,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Mansonia indubitans,mansonia indubitans,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,subtypes IC/IAB isolated,TRUE,FALSE,mansonia indubitans,no_change,Mansonia indubitans,mansonia indubitans,species,FALSE,,mansonia indubitans,Venezuelan equine encephalitis,Mansonia indubitans,mosquito,unclear,unclear,field_detection,,yes,,strain_dependent,,Torres et al. 2017,subtypes IC and IAB isolated,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Mansonia titillans,mansonia titillans,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,subtypes IC/IAB isolated,TRUE,FALSE,mansonia titillans,no_change,Mansonia titillans,mansonia titillans,species,FALSE,,mansonia titillans,Venezuelan equine encephalitis,Mansonia titillans,mosquito,unclear,unclear,field_detection,,yes,,strain_dependent,,Torres et al. 2017,subtypes IC and IAB isolated,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Ochlerotatus detritus,ochlerotatus detritus,mosquito,mosquito,candidate,lab,lit_review,1,1,UK,Chapman et al. 2020,salivary RNA only,TRUE,FALSE,ochlerotatus detritus,no_change,Ochlerotatus detritus,ochlerotatus detritus,species,FALSE,,ochlerotatus detritus,Venezuelan equine encephalitis,Ochlerotatus detritus,mosquito,unclear,unclear,lab_experiment,yes,,,no_transmission_demonstrated,Wirral Peninsula; northwest England; UK,Chapman et al. 2020,salivary RNA only; transmission potential not infectious virus,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Psorophora albipes,psorophora albipes,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,VEEV isolated,TRUE,FALSE,psorophora albipes,no_change,Psorophora albipes,psorophora albipes,species,FALSE,,psorophora albipes,Venezuelan equine encephalitis,Psorophora albipes,mosquito,unclear,unclear,field_detection,,yes,,field_detection_only,,Torres et al. 2017,VEEV isolated,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Psorophora columbiae,psorophora columbiae,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,FALSE,TRUE,psorophora columbiae,no_change,Psorophora columbiae,psorophora columbiae,species,FALSE,,psorophora columbiae,,,,,,,,,,,,,,,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Psorophora confinnis,psorophora confinnis,mosquito,mosquito,confirmed,review,lit_review,1,1,,Torres et al. 2017,dominant epizootic vector,TRUE,FALSE,psorophora confinnis,no_change,Psorophora confinnis,psorophora confinnis,species,FALSE,,psorophora confinnis,Venezuelan equine encephalitis,Psorophora confinnis,mosquito,competent,competent,narrative_review,yes,,epizootic_vector|primary_vector,,,Torres et al. 2017,dominant epizootic vector,1,normalized_name
Venezuelan equine encephalitis,venezuelan equine encephalitis,Psorophora ferox,psorophora ferox,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,VEEV isolated,TRUE,FALSE,psorophora ferox,no_change,Psorophora ferox,psorophora ferox,species,FALSE,,psorophora ferox,Venezuelan equine encephalitis,Psorophora ferox,mosquito,unclear,unclear,field_detection,,yes,,field_detection_only,,Torres et al. 2017,VEEV isolated,1,normalized_name
West Nile fever,west nile fever,Aedes albopictus,aedes albopictus,mosquito,mosquito,confirmed,review,EFSA; lit_review,2,4,Europe; northeastern France (Strasbourg); not specified; Spain; Italy,EFSA Appendix G; Hernandez-Triana et al. 2014; Martinet et al. 2023; Vogels et al. 2017,competent; competent vector; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; new putative vector,TRUE,TRUE,aedes albopictus,no_change,Aedes albopictus,aedes albopictus,species,FALSE,,aedes albopictus,West Nile fever,Ae. albopictus; Aedes albopictus,mosquito,competent,competent,lab_experiment; narrative_review,yes,,,,Europe; northeastern France; Spain; Italy,Hernández-Triana et al. 2014; Martinet et al. 2023; Vogels et al. 2017,competent; field relevance likely low in Europe; laboratory studies show competent vector; transmits WNV and to a lesser extent USUV,3,normalized_name; rule_expand_genus_abbreviation
